item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
I02428,O0591,P0006,1,74666.14,46,False
I02429,O0587,P0086,1,132129.2,23,False
I02430,O0324,P0076,5,84160.94,37,False
I02431,O0213,P0114,3,63286.69,20,False
I02432,O0763,P0259,5,23916.45,29,False
I02433,O0985,P0007,3,98311.66,1,False
I02434,O0765,P0063,1,69203.93,5,False
I02435,O0011,P0128,5,103977.57,30,False
I02436,O0315,P0069,3,5838.03,27,False
I02437,O0044,P0294,1,98190.64,34,False
I02438,O0817,P0052,5,90120.39,20,False
I02439,O0063,P0070,3,8165.28,25,False
I02440,O0072,P0176,5,78768.51,25,False
I02441,O0144,P0226,1,27412.29,46,False
I02442,O0614,P0206,5,23463.22,39,False
I02443,O0062,P0004,3,69573.17,48,False
I02444,O0862,P0221,1,113466.35,28,False
I02445,O0682,P0127,1,91006.17,24,False
I02446,O0246,P0300,4,128492.46,50,False
I02447,O0899,P0060,1,11875.53,43,False
I02448,O0629,P0022,2,30189.9,30,False
I02449,O0498,P0094,4,81037.17,38,True
I02450,O0432,P0194,4,75893.08,18,True
I02451,O0182,P0267,1,107689.9,4,False
I02452,O0837,P0212,1,117723.23,44,False
I02453,O0473,P0166,2,124258.65,40,False
I02454,O0942,P0154,4,13818.21,23,False
I02455,O0987,P0064,1,23911.84,0,False
I02456,O0139,P0252,2,85764.55,26,True
I02457,O0214,P0217,2,37937.69,6,False
I02458,O0270,P0133,3,78050.1,37,False
I02459,O0236,P0163,2,141166.04,36,False
I02460,O0817,P0023,4,13637.77,48,False
I02461,O0882,P0002,5,62462.38,48,False
I02462,O0879,P0143,5,91277.45,20,False
I02463,O0773,P0180,1,92304.81,49,False
I02464,O0337,P0276,4,25256.4,29,False
I02465,O0273,P0101,1,73995.25,35,False
I02466,O0983,P0287,1,45977.49,17,False
I02467,O0795,P0018,2,41593.23,32,False
I02468,O0779,P0268,1,12729.87,30,False
I02469,O0454,P0184,5,40303.86,25,False
I02470,O0291,P0244,4,63010.92,14,True
I02471,O0735,P0005,5,105917.86,22,True
I02472,O0198,P0263,4,113252.21,8,False
I02473,O0406,P0069,3,5700.35,2,False
I02474,O0947,P0135,1,22646.7,14,False
I02475,O0916,P0044,5,109845.84,28,False
I02476,O0473,P0069,1,5903.1,1,False
I02477,O0058,P0254,5,67782.44,36,False
I02478,O0221,P0082,3,120068.6,35,False
I02479,O0659,P0039,1,57604.33,19,False
I02480,O0102,P0074,2,103583.63,29,False
I02481,O0029,P0286,4,87614.83,16,False
I02482,O0887,P0295,4,122403.23,5,False
I02483,O0508,P0153,2,4001.37,44,False
I02484,O0662,P0110,2,13596.36,39,False
I02485,O0053,P0019,2,55155.43,6,False
I02486,O0705,P0196,2,84514.29,34,False
I02487,O0409,P0230,2,144695.1,49,False
I02488,O0036,P0017,5,134535.43,25,False
I02489,O0915,P0213,2,78073.98,26,False
I02490,O0982,P0279,5,31610.64,30,False
I02491,O0620,P0161,1,79321.0,8,False
I02492,O0342,P0289,1,58861.71,39,True
I02493,O0473,P0046,2,109276.21,28,False
I02494,O0176,P0083,1,109211.37,24,False
I02495,O0580,P0022,5,23740.94,24,False
I02496,O0508,P0073,2,28725.24,16,False
I02497,O0324,P0144,4,14657.98,7,False
I02498,O0584,P0086,5,146435.9,30,False
I02499,O0855,P0004,4,56787.97,3,False
I02500,O0149,P0116,3,47890.37,8,False
I02501,O0189,P0185,2,126731.95,9,False
I02502,O0351,P0093,2,42257.29,5,False
I02503,O0146,P0009,5,114662.53,28,False
I02504,O0817,P0243,2,49356.7,43,False
I02505,O0188,P0216,3,93687.67,8,False
I02506,O0482,P0210,1,26044.48,19,False
I02507,O0738,P0286,1,95041.97,17,False
I02508,O0971,P0177,3,133833.2,24,False
I02509,O0038,P0068,1,3153.98,20,False
I02510,O0979,P0275,5,89363.41,27,False
I02511,O0554,P0208,3,95382.3,26,False
I02512,O0262,P0246,5,100484.4,32,False
I02513,O0691,P0216,2,98182.84,3,False
I02514,O0930,P0005,5,89645.53,16,False
I02515,O0025,P0262,2,136509.83,5,False
I02516,O0579,P0057,5,116233.45,36,False
I02517,O0134,P0044,4,91739.94,36,False
I02518,O0755,P0271,2,150636.42,40,False
I02519,O0131,P0102,3,92220.53,17,False
I02520,O0523,P0224,3,83479.0,32,False
I02521,O0162,P0061,2,25188.38,20,False
I02522,O0281,P0222,2,2941.11,10,False
I02523,O0068,P0086,2,128973.84,47,False
I02524,O0152,P0008,3,2737.36,13,False
I02525,O0780,P0112,1,109667.15,33,False
I02526,O0386,P0128,3,116214.48,29,False
I02527,O0246,P0057,5,124163.98,36,True
I02528,O0787,P0291,1,61218.17,0,False
I02529,O0024,P0297,1,62763.15,40,False
I02530,O0156,P0121,2,59850.9,29,False
I02531,O0760,P0298,5,26519.71,29,False
I02532,O0758,P0023,4,15875.9,21,True
I02533,O0308,P0279,1,36605.88,35,False
I02534,O0436,P0246,3,78770.57,1,False
I02535,O0944,P0264,3,77158.23,7,False
I02536,O0912,P0050,2,107447.92,6,False
I02537,O0536,P0044,3,108394.9,41,False
I02538,O0379,P0133,3,83145.14,19,False
I02539,O0154,P0010,2,130933.38,42,False
I02540,O0013,P0036,3,107327.02,17,False
I02541,O0423,P0211,1,99808.68,36,False
I02542,O0622,P0129,3,2543.94,25,False
I02543,O0443,P0227,2,71124.47,35,False
I02544,O0142,P0137,1,126656.01,34,False
I02545,O0933,P0047,5,48661.84,14,False
I02546,O0526,P0229,5,128027.07,0,False
I02547,O0153,P0201,2,251.67,4,False
I02548,O0509,P0135,3,24769.54,50,False
I02549,O0935,P0184,2,39378.31,14,False
I02550,O0353,P0233,1,44145.58,39,True
I02551,O0097,P0287,2,40770.54,35,False
I02552,O0119,P0215,1,27908.07,20,False
I02553,O0355,P0290,1,28867.17,25,False
I02554,O0118,P0017,1,112557.75,3,False
I02555,O0271,P0219,4,103336.23,35,True
I02556,O0249,P0268,2,12031.25,46,False
I02557,O0901,P0090,2,67989.29,47,False
I02558,O0948,P0219,1,104670.63,41,False
I02559,O0927,P0136,5,98042.11,47,False
I02560,O0440,P0223,3,79751.18,46,False
I02561,O0936,P0133,3,67370.29,19,False
I02562,O0671,P0091,2,3042.88,14,False
I02563,O0873,P0154,4,13737.83,39,False
I02564,O0091,P0171,2,77749.88,47,True
I02565,O0818,P0105,3,41797.25,15,False
I02566,O0359,P0286,4,103365.83,34,False
I02567,O0174,P0084,3,65603.43,8,False
I02568,O0846,P0235,2,35041.36,32,False
I02569,O0402,P0215,4,28981.12,50,False
I02570,O0410,P0079,2,67305.91,39,False
I02571,O0901,P0227,4,79086.1,17,False
I02572,O0810,P0151,4,16048.27,10,False
I02573,O0593,P0031,2,14362.64,6,False
I02574,O0826,P0262,3,130016.19,19,False
I02575,O0997,P0075,2,69929.29,13,False
I02576,O0315,P0028,3,67321.91,48,False
I02577,O0388,P0281,2,38576.07,21,False
I02578,O0810,P0222,3,2861.42,10,False
I02579,O0366,P0132,5,78125.96,25,False
I02580,O0676,P0142,3,88458.4,7,False
I02581,O0104,P0253,2,13834.28,9,False
I02582,O0475,P0128,1,99773.93,19,False
I02583,O0231,P0173,5,25886.47,32,False
I02584,O0826,P0092,1,33840.65,26,False
I02585,O0550,P0012,4,22429.98,1,False
I02586,O0356,P0051,1,13783.32,10,False
I02587,O0835,P0190,3,25094.84,5,False
I02588,O0822,P0096,2,30215.42,25,False
I02589,O0053,P0160,5,43024.77,0,False
I02590,O0844,P0123,4,138987.03,41,False
I02591,O0894,P0259,4,19482.35,10,False
I02592,O0064,P0104,1,97762.33,37,False
I02593,O0638,P0026,1,100923.77,0,False
I02594,O0215,P0153,4,4302.36,48,False
I02595,O0707,P0255,1,23894.82,41,False
I02596,O0569,P0213,1,72139.45,40,False
I02597,O0776,P0199,2,141147.95,43,False
I02598,O0733,P0027,5,99867.27,18,False
I02599,O0866,P0239,5,126091.25,0,False
I02600,O0644,P0062,1,68172.11,14,False
I02601,O0346,P0272,2,67734.81,10,False
I02602,O0572,P0271,4,114194.07,8,False
I02603,O0799,P0240,5,140442.6,29,False
I02604,O0115,P0213,1,82537.94,32,False
I02605,O0114,P0241,2,20177.66,38,False
I02606,O0901,P0197,3,98061.17,34,False
I02607,O0203,P0249,3,60099.8,26,False
I02608,O0574,P0055,1,88079.56,0,False
I02609,O0690,P0282,3,48564.44,32,False
I02610,O0033,P0008,2,3346.25,18,False
I02611,O0199,P0070,2,9351.89,10,False
I02612,O0994,P0063,4,69241.89,24,False
I02613,O0617,P0196,5,96969.59,25,False
I02614,O0683,P0242,1,8425.82,43,False
I02615,O0366,P0034,4,47450.73,36,False
I02616,O0871,P0187,2,95717.94,7,False
I02617,O0859,P0209,3,18331.22,0,False
I02618,O0492,P0005,2,82458.08,41,False
I02619,O0536,P0133,2,71039.11,47,False
I02620,O0712,P0058,5,637.98,8,False
I02621,O0296,P0278,3,81961.52,0,False
I02622,O0309,P0055,4,102086.7,0,False
I02623,O0324,P0118,1,61211.46,4,False
I02624,O0387,P0244,3,71989.21,24,False
I02625,O0716,P0149,4,60528.31,42,False
I02626,O0889,P0169,2,19073.42,0,False
I02627,O0334,P0009,1,100390.02,31,False
I02628,O0431,P0133,2,84495.05,37,False
I02629,O0807,P0218,1,40870.49,21,False
I02630,O0329,P0057,2,108633.66,28,False
I02631,O0930,P0253,3,14075.36,37,False
I02632,O0382,P0289,4,56820.6,16,False
I02633,O0159,P0193,1,18758.57,29,False
I02634,O0165,P0117,4,127948.45,18,True
I02635,O0446,P0190,3,23172.94,9,False
I02636,O0038,P0184,1,37727.63,13,False
I02637,O0063,P0257,4,13386.83,16,False
I02638,O0773,P0247,5,80822.83,30,False
I02639,O0681,P0032,2,6620.17,14,False
I02640,O0543,P0009,2,101014.2,4,False
I02641,O0861,P0155,5,88611.65,42,False
I02642,O0186,P0197,1,82419.38,16,False
I02643,O0790,P0202,5,49939.5,28,False
I02644,O0191,P0285,5,73857.15,28,False
I02645,O0427,P0220,3,57302.55,24,False
I02646,O0700,P0106,2,65423.27,45,False
I02647,O0212,P0174,2,74829.92,25,False
I02648,O0488,P0214,2,20304.97,33,False
I02649,O0442,P0259,4,21699.0,42,False
I02650,O0711,P0016,3,35895.9,25,False
I02651,O0606,P0120,2,57192.54,23,False
I02652,O0797,P0121,3,70818.25,43,True
I02653,O0538,P0075,4,61858.4,5,False
I02654,O0980,P0168,5,120969.16,16,False
I02655,O0796,P0005,3,98964.11,20,False
I02656,O0422,P0231,1,96116.66,29,False
I02657,O0512,P0174,3,64821.63,4,False
I02658,O0601,P0015,2,103856.53,9,False
I02659,O0866,P0093,4,43970.43,8,False
I02660,O0467,P0106,2,67736.55,41,False
I02661,O0151,P0247,1,66228.36,29,False
I02662,O0851,P0190,4,20884.92,31,False
I02663,O0110,P0217,2,35617.8,39,False
I02664,O0905,P0279,3,30940.75,35,False
I02665,O0414,P0296,5,124345.07,6,False
I02666,O0856,P0218,5,45121.86,11,True
I02667,O0192,P0016,2,36431.91,36,False
I02668,O0814,P0282,1,55764.29,17,False
I02669,O0189,P0204,3,101061.64,27,False
I02670,O0560,P0013,1,30987.53,48,False
I02671,O0020,P0111,1,16096.57,49,False
I02672,O0041,P0176,1,76719.31,12,False
I02673,O0214,P0095,4,58908.22,17,False
I02674,O0386,P0296,2,142333.95,28,False
I02675,O0164,P0289,3,58382.78,15,False
I02676,O0938,P0285,1,73134.13,2,False
I02677,O0760,P0204,3,103650.77,22,False
I02678,O0631,P0282,3,50499.73,47,False
I02679,O0620,P0116,2,39941.17,48,False
I02680,O0506,P0093,5,40838.16,36,False
I02681,O0121,P0199,2,109186.54,49,False
I02682,O0577,P0220,1,57055.2,26,False
I02683,O0464,P0203,3,45475.85,10,False
I02684,O0567,P0156,3,18507.48,16,False
I02685,O0639,P0192,1,42393.26,34,False
I02686,O0446,P0155,1,83577.7,23,False
I02687,O0772,P0212,1,134436.5,42,False
I02688,O0733,P0053,5,40900.25,38,False
I02689,O0048,P0085,2,151926.42,49,False
I02690,O0846,P0154,2,14892.83,34,False
I02691,O0587,P0018,5,50544.98,22,False
I02692,O0981,P0099,2,34597.09,10,False
I02693,O0251,P0184,1,47476.6,41,False
I02694,O0825,P0170,3,62430.92,39,False
I02695,O0906,P0116,3,48013.0,43,False
I02696,O0920,P0018,2,46424.16,35,False
I02697,O0828,P0287,3,39254.94,12,False
I02698,O0774,P0126,2,46727.17,15,False
I02699,O0404,P0084,5,52617.12,34,False
I02700,O0028,P0178,5,99873.91,41,False
I02701,O0237,P0063,2,69229.43,48,False
I02702,O0277,P0047,2,47417.43,49,False
I02703,O0342,P0202,3,57305.13,39,False
I02704,O0138,P0029,1,33006.87,25,False
I02705,O0203,P0039,4,55641.24,17,False
I02706,O0164,P0034,1,54707.49,17,False
I02707,O0657,P0048,5,24284.54,39,False
I02708,O0816,P0051,5,14709.41,4,False
I02709,O0720,P0118,1,58736.65,25,False
I02710,O0132,P0217,3,34067.66,32,False
I02711,O0645,P0205,3,143942.85,9,False
I02712,O0719,P0014,5,110694.92,49,False
I02713,O0235,P0014,1,101378.9,47,False
I02714,O0901,P0273,3,45357.18,3,False
I02715,O0196,P0086,1,136339.76,21,False
I02716,O0364,P0006,3,66258.42,49,False
I02717,O0143,P0052,5,97726.29,42,False
I02718,O0862,P0026,5,107365.22,37,False
I02719,O0473,P0072,3,48944.8,23,False
I02720,O0710,P0129,2,2124.56,34,False
I02721,O0242,P0131,3,70798.26,7,False
I02722,O0605,P0093,1,45783.43,31,False
I02723,O0043,P0221,4,109848.87,12,False
I02724,O0985,P0107,2,42640.58,35,False
I02725,O0441,P0182,1,124121.15,3,False
I02726,O0170,P0175,4,73931.91,27,False
I02727,O0282,P0030,5,138986.31,50,False
I02728,O0368,P0270,5,90513.78,10,False
I02729,O0997,P0165,4,20917.04,25,False
I02730,O0808,P0089,1,123835.8,30,False
I02731,O0129,P0300,2,150191.03,49,False
I02732,O0653,P0164,3,101072.39,10,False
I02733,O0569,P0082,2,106399.49,48,False
I02734,O0109,P0274,2,122935.8,40,False
I02735,O0416,P0087,3,52862.18,12,False
I02736,O0604,P0129,2,2122.65,10,False
I02737,O0812,P0084,2,54015.94,36,False
I02738,O0588,P0090,5,65517.11,44,True
I02739,O0671,P0214,4,23996.74,2,False
I02740,O0138,P0210,4,28328.06,21,True
I02741,O0848,P0027,5,89059.55,4,False
I02742,O0489,P0146,1,12660.11,4,True
I02743,O0052,P0044,5,101375.55,12,False
I02744,O0552,P0091,2,3414.35,5,False
I02745,O0089,P0114,4,61068.11,26,False
I02746,O0989,P0011,5,95947.42,2,False
I02747,O0329,P0205,3,144909.4,47,False
I02748,O0429,P0029,4,32202.51,25,False
I02749,O0289,P0112,5,121869.19,0,False
I02750,O0587,P0167,2,76940.6,27,False
I02751,O0093,P0228,4,88022.55,43,False
I02752,O0114,P0106,2,66427.11,41,False
I02753,O0960,P0133,3,87696.23,19,False
I02754,O0141,P0103,1,115900.41,18,False
I02755,O0120,P0101,4,74968.59,24,False
I02756,O0536,P0186,4,42407.32,48,False
I02757,O0033,P0217,2,38967.95,11,False
I02758,O0639,P0024,3,42883.1,30,False
I02759,O0336,P0175,1,69411.26,5,False
I02760,O0856,P0254,5,66056.33,19,False
I02761,O0715,P0094,1,84337.33,14,False
I02762,O0456,P0158,3,109388.85,31,False
I02763,O0173,P0113,3,135823.71,50,False
I02764,O0202,P0257,4,13641.42,48,False
I02765,O0012,P0085,3,146812.78,23,False
I02766,O0764,P0116,4,39673.19,35,False
I02767,O0582,P0022,3,24492.69,33,False
I02768,O0445,P0137,1,135982.21,0,False
I02769,O0610,P0174,2,62951.91,20,False
I02770,O0494,P0138,2,135977.79,15,False
I02771,O0329,P0009,1,98681.29,34,False
I02772,O0080,P0135,4,24920.69,41,False
I02773,O0651,P0211,1,102190.7,33,False
I02774,O0269,P0142,2,97288.31,24,False
I02775,O0085,P0278,4,100862.0,22,False
I02776,O0900,P0213,3,89427.98,8,False
I02777,O0696,P0199,2,140600.16,50,False
I02778,O0069,P0189,3,121529.11,23,False
I02779,O0837,P0265,5,29021.15,9,False
I02780,O0464,P0244,2,60276.71,49,False
I02781,O0530,P0158,3,122775.69,35,False
I02782,O0395,P0011,3,92575.29,48,False
I02783,O0904,P0220,1,50503.15,45,False
I02784,O0254,P0228,3,81969.76,15,False
I02785,O0217,P0014,4,110420.89,13,False
I02786,O0023,P0208,4,97522.83,7,False
I02787,O0562,P0070,2,8069.95,30,False
I02788,O0934,P0295,3,139231.83,49,False
I02789,O0525,P0232,5,48481.47,13,False
I02790,O0515,P0169,5,18801.74,30,False
I02791,O0770,P0106,5,70479.57,10,False
I02792,O0714,P0264,5,83206.22,30,False
I02793,O0410,P0013,3,29025.78,1,False
I02794,O0865,P0155,5,91547.09,44,False
I02795,O0467,P0031,3,16843.69,48,False
I02796,O0717,P0040,5,78440.57,28,False
I02797,O0031,P0209,4,20768.64,48,False
I02798,O0072,P0206,2,27724.01,0,False
I02799,O0486,P0099,5,43344.6,32,False
I02800,O0860,P0042,5,51272.44,31,False
I02801,O0123,P0288,2,57925.39,49,False
I02802,O0209,P0120,4,64103.26,0,False
I02803,O0547,P0217,3,34288.97,37,False
I02804,O0299,P0081,1,140533.76,34,False
I02805,O0704,P0121,1,60521.35,20,False
I02806,O0310,P0010,1,129906.8,39,False
I02807,O0429,P0231,1,98824.88,4,False
I02808,O0632,P0175,5,60548.97,16,False
I02809,O0622,P0272,2,73312.92,35,False
I02810,O0935,P0263,3,115351.69,3,False
I02811,O0715,P0076,1,75886.95,26,False
I02812,O0483,P0258,1,18840.43,41,False
I02813,O0278,P0114,1,60247.86,37,False
I02814,O0885,P0027,1,107369.65,49,False
I02815,O0595,P0073,5,22663.52,28,False
I02816,O0794,P0024,1,44324.95,9,False
I02817,O0423,P0153,1,4046.42,1,False
I02818,O0526,P0277,1,111268.65,4,False
I02819,O0466,P0082,4,100532.0,26,False
I02820,O0564,P0090,3,83540.95,20,False
I02821,O0771,P0016,1,32067.62,42,False
I02822,O0594,P0174,5,68792.64,40,False
I02823,O0283,P0046,1,108108.58,37,False
I02824,O0702,P0058,5,670.21,7,False
I02825,O0176,P0242,4,7380.87,2,False
I02826,O0544,P0069,1,5616.08,3,False
I02827,O0651,P0090,4,84821.7,16,False
I02828,O0288,P0138,2,131188.02,40,False
I02829,O0667,P0095,3,65169.62,31,False
I02830,O0922,P0004,1,65379.22,18,False
I02831,O0830,P0074,3,113314.19,13,False
I02832,O0418,P0010,5,135101.1,14,False
I02833,O0470,P0187,2,111271.37,17,True
I02834,O0584,P0232,4,55489.46,3,False
I02835,O0256,P0193,4,19281.13,18,True
I02836,O0249,P0193,3,18526.1,44,False
I02837,O0316,P0022,3,28548.7,27,False
I02838,O0262,P0257,1,15091.22,50,False
I02839,O0377,P0143,1,93906.33,44,False
I02840,O0279,P0262,5,125123.11,45,False
I02841,O0584,P0232,4,47612.86,45,False
I02842,O0410,P0211,2,117128.3,14,False
I02843,O0439,P0020,4,63477.96,49,False
I02844,O0640,P0271,4,116864.16,23,False
I02845,O0596,P0159,5,33470.69,42,False
I02846,O0927,P0090,2,85907.93,11,False
I02847,O0620,P0269,4,92251.08,36,False
I02848,O0635,P0066,1,44231.75,29,False
I02849,O0972,P0292,5,54067.47,22,False
I02850,O0387,P0080,5,62534.3,46,False
I02851,O0562,P0127,2,83747.69,30,False
I02852,O0886,P0205,5,137029.41,28,False
I02853,O0626,P0096,3,33271.05,19,False
I02854,O0125,P0127,3,71867.63,16,False
I02855,O0917,P0127,1,84932.8,47,False
I02856,O0195,P0044,2,102329.39,1,False
I02857,O0005,P0035,3,20692.88,42,False
I02858,O0716,P0239,4,135545.54,47,False
I02859,O0967,P0035,3,20743.66,2,False
I02860,O0892,P0146,5,12930.11,1,False
I02861,O0210,P0265,5,23228.71,40,False
I02862,O0864,P0279,4,34000.85,34,False
I02863,O0446,P0168,4,132018.76,42,False
I02864,O0963,P0070,3,7854.97,45,False
I02865,O0665,P0078,1,120084.33,14,False
I02866,O0032,P0292,4,58118.76,6,False
I02867,O0638,P0134,5,44101.36,36,False
I02868,O0963,P0280,1,12002.39,25,False
I02869,O0547,P0068,1,3146.64,15,False
I02870,O0644,P0002,4,60740.91,33,False
I02871,O0441,P0293,3,105798.63,48,False
I02872,O0668,P0149,1,70793.37,19,False
I02873,O0503,P0132,1,85914.65,4,False
I02874,O0673,P0100,4,116040.59,25,False
I02875,O0100,P0007,1,93562.01,41,False
I02876,O0174,P0038,4,126331.28,14,False
I02877,O0430,P0045,5,10481.64,2,False
I02878,O0151,P0171,5,79629.81,46,False
I02879,O0073,P0102,5,90289.96,2,False
I02880,O0195,P0153,2,5113.63,19,False
I02881,O0282,P0230,3,110458.35,17,False
I02882,O0506,P0221,1,113556.5,26,False
I02883,O0887,P0066,2,39904.23,0,False
I02884,O0709,P0241,4,23797.57,38,False
I02885,O0074,P0242,1,9026.9,49,False
I02886,O0999,P0183,1,59320.96,42,False
I02887,O0171,P0276,5,23643.21,24,False
I02888,O0198,P0131,1,61471.18,50,False
I02889,O0363,P0261,1,56676.88,5,False
I02890,O0747,P0049,3,109763.25,17,False
I02891,O0736,P0201,3,275.71,25,False
I02892,O0049,P0252,4,89649.19,37,True
I02893,O0252,P0007,3,88634.57,34,False
I02894,O0283,P0010,2,130367.04,34,False
I02895,O0154,P0092,1,31227.2,13,False
I02896,O0603,P0196,4,105704.06,47,False
I02897,O0749,P0021,2,111660.76,34,False
I02898,O0568,P0205,3,136411.04,1,False
I02899,O0676,P0228,5,71915.89,20,False
I02900,O0162,P0174,1,63799.27,44,False
I02901,O0448,P0106,2,71287.14,26,False
I02902,O0136,P0103,1,127535.64,29,False
I02903,O0308,P0135,1,25052.84,3,False
I02904,O0781,P0222,4,2837.49,38,False
I02905,O0572,P0248,1,110684.84,43,False
I02906,O0733,P0061,5,22081.57,46,False
I02907,O0843,P0145,2,40728.24,9,False
I02908,O0831,P0200,4,80497.79,17,False
I02909,O0567,P0174,5,59665.74,25,False
I02910,O0247,P0096,1,35425.63,2,False
I02911,O0303,P0233,2,47382.29,38,False
I02912,O0927,P0241,1,24897.43,23,False
I02913,O0729,P0143,3,89652.34,50,False
I02914,O0059,P0273,2,56315.02,5,False
I02915,O0455,P0033,3,5978.43,39,False
I02916,O0587,P0174,2,64536.61,50,False
I02917,O0498,P0199,4,122072.41,15,False
I02918,O0335,P0296,4,123921.54,0,False
I02919,O0142,P0197,1,85756.11,8,False
I02920,O0383,P0249,5,59420.17,24,False
I02921,O0530,P0206,1,26677.53,25,False
I02922,O0243,P0022,4,26507.52,0,False
I02923,O0380,P0023,2,16260.51,5,False
I02924,O0663,P0220,3,60271.78,37,False
I02925,O0124,P0006,2,74153.6,10,False
I02926,O0061,P0122,1,108724.39,38,False
I02927,O0269,P0174,2,71066.59,29,False
I02928,O0776,P0190,5,24075.61,14,False
I02929,O0879,P0058,5,630.96,25,False
I02930,O0043,P0026,5,105679.12,8,False
I02931,O0884,P0238,3,31218.59,18,False
I02932,O0678,P0165,3,23946.23,37,False
I02933,O0975,P0071,1,148354.82,38,False
I02934,O0289,P0147,3,86708.83,35,False
I02935,O0017,P0288,1,62673.71,22,False
I02936,O0645,P0180,5,110815.94,18,False
I02937,O0781,P0170,4,64420.97,10,False
I02938,O0612,P0190,2,24203.27,3,False
I02939,O0323,P0209,4,21475.04,26,True
I02940,O0106,P0216,2,99452.13,28,False
I02941,O0011,P0152,4,64808.76,26,False
I02942,O0924,P0208,1,84118.69,4,False
I02943,O0375,P0259,3,21495.3,12,True
I02944,O0698,P0003,1,77576.27,40,False
I02945,O0974,P0047,4,47981.27,27,False
I02946,O0056,P0178,5,86423.45,8,False
I02947,O0184,P0131,3,64909.79,20,False
I02948,O0315,P0227,5,85236.01,16,False
I02949,O0750,P0188,2,114607.18,44,False
I02950,O0962,P0240,5,140730.78,7,False
I02951,O0587,P0041,5,124055.13,27,False
I02952,O0988,P0154,4,15574.89,24,False
I02953,O0907,P0064,5,26067.07,45,False
I02954,O0622,P0254,3,73737.13,25,False
I02955,O0561,P0004,3,53363.02,11,False
I02956,O0994,P0125,4,18390.64,5,False
I02957,O0556,P0136,2,123897.2,6,False
I02958,O0578,P0096,2,32554.56,31,True
I02959,O0248,P0112,2,114226.64,45,False
I02960,O0619,P0246,2,81170.27,36,False
I02961,O0882,P0208,3,79922.53,35,False
I02962,O0944,P0069,3,5694.96,25,False
I02963,O0958,P0236,4,108276.49,11,False
I02964,O0265,P0085,4,125956.46,45,False
I02965,O0164,P0115,5,136597.16,2,False
I02966,O0140,P0123,2,115796.79,44,True
I02967,O0001,P0034,4,49117.83,11,False
I02968,O0529,P0143,3,96035.35,31,False
I02969,O0676,P0037,5,18724.78,38,False
I02970,O0010,P0248,3,140566.63,21,False
I02971,O0863,P0138,3,123675.6,28,False
I02972,O0332,P0224,5,76542.85,12,False
I02973,O0565,P0114,1,61428.31,25,True
I02974,O0808,P0146,2,12358.95,49,False
I02975,O0777,P0222,2,2664.28,29,False
I02976,O0479,P0112,2,124055.82,46,False
I02977,O0519,P0018,4,42766.16,30,False
I02978,O0029,P0227,1,77236.66,15,False
I02979,O0388,P0018,3,41090.22,32,False
I02980,O0816,P0156,2,15911.47,2,False
I02981,O0656,P0243,3,51147.57,31,False
I02982,O0277,P0010,4,129339.81,32,False
I02983,O0172,P0220,4,56070.63,0,False
I02984,O0863,P0221,2,87202.07,45,True
I02985,O0415,P0098,5,111133.91,50,False
I02986,O0830,P0207,3,1724.26,18,False
I02987,O0588,P0230,3,128337.94,37,False
I02988,O0214,P0054,5,92376.92,44,False
I02989,O0789,P0293,4,128807.96,45,False
I02990,O0285,P0040,3,78936.23,27,False
I02991,O0036,P0162,3,74046.7,44,True
I02992,O0820,P0107,2,44852.45,27,False
I02993,O0304,P0111,2,16239.77,37,False
I02994,O0264,P0196,1,88581.45,35,False
I02995,O0600,P0274,1,126641.39,21,False
I02996,O0631,P0148,5,60975.22,1,False
I02997,O0005,P0038,2,129624.78,44,False
I02998,O0942,P0084,2,66778.64,33,False
I02999,O0721,P0156,4,19738.17,40,False
I03000,O0166,P0175,4,75565.88,44,False
